time,open,high,low,close,volume
1704202380,16687.68,16690.68,16687.56,16689.93,541
1704202440,16689.93,16693.92,16689.3,16693.92,514
1704202500,16693.92,16695.43,16687.43,16687.43,504
1704202560,16687.43,16688.18,16681.29,16682.41,654
1704202620,16682.41,16682.41,16676.16,16680.18,550
1704202680,16680.18,16680.66,16677.06,16678.41,289
1704202740,16678.41,16685.16,16677.54,16683.42,562
1704202800,16683.42,16684.93,16676.79,16681.16,675
1704202860,16681.16,16681.68,16678.93,16679.91,354
1704202920,16679.91,16683.8,16677.92,16683.54,387
1704202980,16683.54,16689.8,16681.66,16689.42,425
1704203040,16689.42,16691.81,16688.41,16690.17,453
1704203100,16690.17,16692.67,16688.79,16691.91,378
1704203160,16691.91,16692.05,16689.06,16689.29,417
1704203220,16689.29,16690.18,16688.29,16689.68,374
1704203280,16689.68,16689.8,16685.3,16688.29,396
1704203340,16688.29,16692.56,16685.55,16688.68,346
1704203400,16688.68,16688.93,16683.8,16687.92,387
1704203460,16687.92,16690.91,16686.06,16686.67,390
1704203520,16686.67,16690.66,16686.16,16690.55,343
1704203580,16690.55,16691.8,16689.17,16691.04,294
1704203640,16691.04,16693.56,16689.41,16692.42,265
1704203700,16692.42,16695.31,16692.29,16694.05,317
1704203760,16694.05,16696.67,16693.56,16695.91,270
1704203820,16695.91,16697.8,16695.17,16697.41,281
1704203880,16697.41,16700.43,16696.8,16699.18,357
1704203940,16699.18,16699.68,16696.8,16697.8,385
1704204000,16697.8,16699.31,16696.67,16697.16,396
1704204060,16697.16,16699.17,16696.05,16697.92,399
1704204120,16697.92,16699.79,16693.67,16694.05,523
1704204180,16694.05,16695.16,16688.55,16688.67,691
1704204240,16688.67,16689.18,16681.16,16681.66,704
1704204300,16681.66,16688.81,16679.55,16687.18,625
1704204360,16687.18,16687.55,16682.29,16686.16,452
1704204420,16686.16,16699.55,16686.16,16696.92,588
1704204480,16696.92,16699.56,16696.05,16699.29,367
1704204540,16699.29,16701.81,16698.91,16699.43,427
1704204600,16699.43,16702.43,16698.81,16700.92,322
1704204660,16700.92,16702.93,16697.29,16700.67,478
1704204720,16700.67,16704.93,16700.41,16704.29,519
1704204780,16704.29,16710.56,16703.67,16706.92,737
1704204840,16706.92,16709.18,16705.81,16706.16,495
1704204900,16706.16,16708.31,16706.04,16707.54,448
1704204960,16707.54,16709.18,16706.31,16706.93,383
1704205020,16706.93,16708.05,16706.05,16707.41,310
1704205080,16707.41,16710.04,16707.18,16709.17,428
1704205140,16709.17,16709.29,16706.29,16707.91,417
1704205200,16707.91,16708.16,16705.04,16706.29,354
1704205260,16706.29,16710.06,16705.56,16709.42,388
1704205320,16709.42,16710.17,16708.42,16709.92,263
1704205380,16709.92,16719.56,16709.92,16718.66,668
1704205440,16718.66,16722.56,16713.67,16714.67,820
1704205500,16714.67,16718.54,16708.54,16715.18,932
1704205560,16715.18,16717.42,16712.93,16716.05,541
1704205620,16716.05,16716.05,16706.16,16707.93,814
1704205680,16707.93,16708.93,16705.04,16707.92,734
1704205740,16707.92,16711.66,16705.92,16707.16,964
1704205800,16707.16,16715.07,16686.06,16714.82,9066
1704205860,16714.82,16718.82,16704.07,16712.56,5442
1704205920,16712.56,16715.07,16698.95,16708.82,5278
1704205980,16708.82,16708.82,16686.56,16693.81,5079
1704206040,16693.81,16694.33,16675.2,16677.33,3879
1704206100,16677.33,16687.69,16671.69,16686.31,3625
1704206160,16686.31,16687.06,16667.07,16670.06,3031
1704206220,16670.06,16673.94,16662.44,16665.57,2754
1704206280,16665.57,16666.57,16640.94,16648.57,3868
1704206340,16648.57,16653.07,16642.83,16645.81,3331
1704206400,16645.81,16647.46,16626.7,16638.32,4274
1704206460,16638.32,16644.44,16625.32,16627.57,3109
1704206520,16627.57,16633.58,16613.19,16614.33,2862
1704206580,16614.33,16621.08,16613.69,16616.46,2734
1704206640,16616.46,16628.08,16615.94,16623.08,2506
1704206700,16623.08,16625.07,16609.56,16612.21,5187
1704206760,16612.21,16627.45,16609.07,16622.94,7324
1704206820,16622.94,16627.45,16611.69,16614.56,3684
1704206880,16614.56,16616.33,16591.56,16592.57,3365
1704206940,16592.57,16594.31,16581.57,16582.33,2795
1704207000,16582.33,16592.21,16579.7,16591.33,2716
1704207060,16591.33,16603.21,16588.31,16598.32,2703
1704207120,16598.32,16598.83,16589.58,16595.7,2699
1704207180,16595.7,16597.32,16584.32,16585.08,2095
1704207240,16585.08,16587.46,16576.88,16578.2,1971
1704207300,16578.2,16587.81,16576.44,16581.32,2335
1704207360,16581.32,16581.46,16564.82,16567.82,2145
1704207420,16567.82,16580.96,16565.57,16580.31,2128
1704207480,16580.31,16593.21,16580.31,16592.81,2120
1704207540,16592.81,16609.71,16590.33,16609.06,2048
1704207600,16609.06,16628.2,16602.36,16624.96,3174
1704207660,16624.96,16629.45,16618.81,16628.83,2335
1704207720,16628.83,16634.07,16620.32,16624.19,2407
1704207780,16624.19,16632.21,16617.33,16624.46,2144
1704207840,16624.46,16626.08,16619.58,16624.58,2978
1704207900,16624.58,16626.21,16606.2,16608.31,4378
1704207960,16608.31,16618.21,16604.94,16614.06,3747
1704208020,16614.06,16616.07,16603.19,16604.06,3195
1704208080,16604.06,16609.19,16592.83,16597.81,4571
1704208140,16597.81,16611.07,16597.69,16606.83,4053
1704208200,16606.83,16613.32,16598.06,16599.81,3967
1704208260,16599.81,16609.58,16594.19,16597.21,3414
1704208320,16597.21,16611.07,16595.56,16610.82,3699
1704208380,16610.82,16616.21,16608.81,16610.08,3357
1704208440,16610.08,16611.57,16589.19,16594.2,3757
1704208500,16594.2,16595.07,16582.31,16585.94,3584
1704208560,16585.94,16593.58,16583.19,16586.32,2215
1704208620,16586.32,16596.58,16582.82,16594.82,1944
1704208680,16594.82,16599.46,16586.44,16588.06,1753
1704208740,16588.06,16592.82,16580.56,16581.33,1700
1704208800,16581.33,16588.56,16579.19,16583.56,2028
1704208860,16583.56,16595.94,16582.58,16587.58,1678
1704208920,16587.58,16595.21,16587.56,16592.58,1455
1704208980,16592.58,16600.82,16588.56,16598.56,1384
1704209040,16598.56,16604.83,16597.81,16601.08,1621
1704209100,16601.08,16604.44,16589.31,16589.57,1536
1704209160,16589.57,16591.81,16572.81,16573.06,2064
1704209220,16573.06,16586.19,16572.44,16579.06,1894
1704209280,16579.06,16579.94,16562.31,16564.56,2007
1704209340,16564.56,16575.7,16564.44,16568.57,1762
1704209400,16568.57,16570.19,16550.06,16551.58,2456
1704209460,16551.58,16557.7,16547.71,16548.07,1809
1704209520,16548.07,16555.57,16547.44,16550.08,1383
1704209580,16550.08,16558.69,16549.69,16552.07,1390
1704209640,16552.07,16555.94,16549.31,16551.33,1317
1704209700,16551.33,16552.07,16543.44,16546.69,1406
1704209760,16546.69,16549.45,16542.2,16543.56,1130
1704209820,16543.56,16548.71,16540.95,16541.94,1475
1704209880,16541.94,16547.46,16541.44,16543.07,2330
1704209940,16543.07,16551.46,16541.83,16545.32,2621
1704210000,16545.32,16553.7,16542.56,16549.82,2494
1704210060,16549.82,16551.07,16542.81,16545.31,2425
1704210120,16545.31,16550.46,16542.94,16547.56,2252
1704210180,16547.56,16552.71,16545.45,16551.46,1960
1704210240,16551.46,16562.71,16550.96,16560.95,2638
1704210300,16560.95,16568.33,16555.33,16562.83,2407
1704210360,16562.83,16563.7,16553.82,16556.21,2010
1704210420,16556.21,16556.71,16550.69,16551.7,1721
1704210480,16551.7,16551.7,16546.19,16548.44,1867
1704210540,16548.44,16554.21,16533.94,16535.46,2464
1704210600,16535.46,16541.58,16530.44,16535.46,2776
1704210660,16535.46,16547.58,16534.44,16545.58,2306
1704210720,16545.58,16550.21,16540.07,16547.08,2163
1704210780,16547.08,16549.19,16541.82,16542.83,1703
1704210840,16542.83,16546.31,16541.33,16545.07,1135
1704210900,16545.07,16550.69,16543.57,16549.06,923
1704210960,16549.06,16556.45,16548.96,16553.33,1019
1704211020,16553.33,16554.31,16543.56,16543.71,1052
1704211080,16543.71,16548.07,16540.44,16543.83,1091
1704211140,16543.83,16557.83,16543.83,16555.81,1231
1704211200,16555.81,16563.96,16554.31,16563.57,1422
1704211260,16563.57,16567.71,16556.7,16560.81,1318
1704211320,16560.81,16568.33,16558.57,16565.56,1167
1704211380,16565.56,16567.2,16558.31,16562.06,1159
1704211440,16562.06,16578.57,16561.57,16576.08,1607
1704211500,16576.08,16577.96,16569.44,16573.19,2083
1704211560,16573.19,16574.33,16562.44,16573.57,2161
1704211620,16573.57,16578.07,16571.57,16573.06,1983
1704211680,16573.06,16576.21,16570.56,16575.32,1620
1704211740,16575.32,16582.96,16573.94,16581.08,1992
1704211800,16581.08,16592.7,16580.31,16592.06,2590
1704211860,16592.06,16602.32,16591.07,16598.46,2447
1704211920,16598.46,16600.95,16595.2,16596.08,1981
1704211980,16596.08,16596.58,16584.83,16587.33,2337
1704212040,16587.33,16595.21,16586.96,16592.83,1677
1704212100,16592.83,16599.83,16591.69,16596.33,2032
1704212160,16596.33,16601.32,16593.56,16595.71,1645
1704212220,16595.71,16597.58,16588.44,16592.83,1903
1704212280,16592.83,16598.95,16591.19,16593.83,1807
1704212340,16593.83,16602.58,16591.7,16600.81,1833
1704212400,16600.81,16606.08,16594.95,16595.58,2075
1704212460,16595.58,16603.45,16594.81,16597.83,1744
1704212520,16597.83,16605.46,16593.94,16600.57,1844
1704212580,16600.57,16601.94,16595.45,16597.06,1622
1704212640,16597.06,16598.21,16589.44,16594.46,1930
1704212700,16594.46,16596.82,16592.56,16596.2,1452
1704212760,16596.2,16604.44,16595.69,16599.31,1385
1704212820,16599.31,16601.21,16597.45,16600.81,1255
1704212880,16600.81,16605.21,16599.7,16601.83,1564
1704212940,16601.83,16607.32,16600.83,16606.45,1449
1704213000,16606.45,16615.19,16603.57,16611.95,1957
1704213060,16611.95,16613.46,16607.58,16609.33,1408
1704213120,16609.33,16611.46,16606.94,16610.58,1551
1704213180,16610.58,16615.21,16608.44,16612.82,1506
1704213240,16612.82,16614.71,16611.56,16613.81,845
1704213300,16613.81,16614.21,16604.96,16609.31,1170
1704213360,16609.31,16611.71,16606.2,16610.81,957
1704213420,16610.81,16617.83,16610.06,16616.07,1010
1704213480,16616.07,16616.21,16610.07,16612.46,1072
1704213540,16612.46,16613.45,16608.19,16609.31,908
1704213600,16609.31,16610.7,16606.21,16607.32,864
1704213660,16607.32,16611.7,16605.94,16610.08,772
1704213720,16610.08,16612.44,16609.44,16611.32,728
1704213780,16611.32,16614.7,16610.44,16612.45,774
1704213840,16612.45,16615.96,16609.33,16615.45,828
1704213900,16615.45,16624.19,16612.44,16623.96,1164
1704213960,16623.96,16630.58,16619.45,16627.83,1965
1704214020,16627.83,16628.96,16622.82,16627.32,1173
1704214080,16627.32,16629.81,16623.45,16624.33,1042
1704214140,16624.33,16629.2,16623.56,16627.95,832
1704214200,16627.95,16629.71,16624.06,16625.06,913
1704214260,16625.06,16628.21,16624.94,16626.2,745
1704214320,16626.2,16626.7,16616.96,16617.19,1071
1704214380,16617.19,16624.06,16614.69,16622.07,1171
1704214440,16622.07,16622.2,16617.07,16617.81,815
1704214500,16617.81,16620.33,16616.06,16618.69,904
1704214560,16618.69,16626.2,16618.69,16621.44,976
1704214620,16621.44,16622.7,16619.19,16622.33,771
1704214680,16622.33,16625.08,16619.69,16619.96,820
1704214740,16619.96,16623.46,16616.94,16623.32,811
1704214800,16623.32,16628.96,16623.32,16627.21,1073
1704214860,16627.21,16630.57,16626.19,16626.58,971
1704214920,16626.58,16626.58,16620.45,16623.46,1061
1704214980,16623.46,16625.19,16620.82,16623.32,832
1704215040,16623.32,16628.83,16622.95,16627.82,786
1704215100,16627.82,16629.07,16625.69,16627.31,839
1704215160,16627.31,16628.21,16622.94,16626.19,1021
1704215220,16626.19,16629.45,16625.94,16629.33,733
1704215280,16629.33,16632.44,16628.44,16631.08,972
1704215340,16631.08,16631.08,16624.2,16625.83,1047
1704215400,16625.83,16628.95,16623.81,16627.08,1150
1704215460,16627.08,16627.7,16623.95,16627.07,1050
1704215520,16627.07,16628.45,16622.07,16622.21,981
1704215580,16622.21,16624.58,16618.46,16622.69,1099
1704215640,16622.69,16625.45,16620.81,16623.81,1048
1704215700,16623.81,16624.08,16618.94,16621.08,1040
1704215760,16621.08,16622.58,16615.69,16617.58,1263
1704215820,16617.58,16618.96,16598.7,16605.57,1873
1704215880,16605.57,16607.2,16602.31,16606.08,1201
1704215940,16606.08,16609.45,16603.87,16606.71,1065
1704216000,16606.71,16614.83,16604.12,16612.32,1441
1704216060,16612.32,16617.83,16612.32,16616.08,918
1704216120,16616.08,16617.19,16605.57,16608.83,1101
1704216180,16608.83,16611.19,16606.33,16610.82,895
1704216240,16610.82,16611.95,16604.95,16607.83,1040
1704216300,16607.83,16610.21,16603.44,16609.83,1105
1704216360,16609.83,16613.07,16606.7,16607.82,925
1704216420,16607.82,16612.06,16604.56,16611.82,773
1704216480,16611.82,16614.44,16609.08,16611.08,810
1704216540,16611.08,16611.58,16604.7,16605.08,818
1704216600,16605.08,16606.7,16596.82,16599.06,1172
1704216660,16599.06,16608.71,16598.44,16605.56,1100
1704216720,16605.56,16611.95,16604.46,16611.07,903
1704216780,16611.07,16615.71,16610.7,16613.58,995
1704216840,16613.58,16616.83,16612.56,16616.57,957
1704216900,16616.57,16618.58,16612.7,16616.58,1189
1704216960,16616.58,16621.45,16614.31,16617.07,993
1704217020,16617.07,16618.06,16612.58,16617.07,889
1704217080,16617.07,16622.2,16616.19,16620.08,1010
1704217140,16620.08,16621.57,16617.19,16621.46,829
1704217200,16621.46,16630.96,16621.46,16629.56,1236
1704217260,16629.56,16631.96,16626.81,16629.19,923
1704217320,16629.19,16629.69,16624.81,16624.96,958
1704217380,16624.96,16624.96,16618.96,16621.56,944
1704217440,16621.56,16622.71,16619.45,16620.95,784
1704217500,16620.95,16622.07,16613.06,16614.07,1094
1704217560,16614.07,16616.96,16609.69,16611.07,1048
1704217620,16611.07,16611.07,16603.32,16603.56,1169
1704217680,16603.56,16606.45,16589.44,16593.33,1789
1704217740,16593.33,16597.19,16591.44,16596.57,1036
1704217800,16596.57,16597.7,16585.44,16588.44,1395
1704217860,16588.44,16591.31,16580.46,16584.81,1628
1704217920,16584.81,16587.2,16582.57,16584.08,1210
1704217980,16584.08,16586.08,16581.46,16582.21,907
1704218040,16582.21,16585.19,16579.56,16580.81,984
1704218100,16580.81,16583.57,16569.7,16571.81,1553
1704218160,16571.81,16575.96,16567.19,16572.08,1483
1704218220,16572.08,16572.96,16568.69,16569.81,1050
1704218280,16569.81,16572.19,16563.19,16564.57,1086
1704218340,16564.57,16568.21,16563.07,16565.46,1110
1704218400,16565.46,16566.21,16560.7,16563.07,1130
1704218460,16563.07,16568.2,16560.69,16566.2,1178
1704218520,16566.2,16566.71,16555.08,16559.57,1326
1704218580,16559.57,16563.07,16558.31,16560.57,896
1704218640,16560.57,16562.57,16555.45,16562.33,901
1704218700,16562.33,16564.21,16560.44,16562.56,914
1704218760,16562.56,16565.57,16556.33,16557.33,979
1704218820,16557.33,16560.2,16555.82,16558.56,861
1704218880,16558.56,16558.83,16553.45,16554.56,1034
1704218940,16554.56,16554.96,16548.71,16552.82,1350
1704219000,16552.82,16558.2,16550.45,16557.57,1158
1704219060,16557.57,16562.46,16556.06,16561.56,1149
1704219120,16561.56,16562.95,16557.81,16559.81,1153
1704219180,16559.81,16566.2,16558.46,16565.31,1127
1704219240,16565.31,16569.2,16562.58,16565.57,1148
1704219300,16565.57,16569.45,16562.46,16567.46,1005
1704219360,16567.46,16568.32,16562.08,16564.31,935
1704219420,16564.31,16568.58,16562.56,16567.82,790
1704219480,16567.82,16572.44,16567.31,16571.08,909
1704219540,16571.08,16571.95,16567.44,16570.56,911
1704219600,16570.56,16574.21,16569.31,16573.81,842
1704219660,16573.81,16575.96,16571.69,16575.58,796
1704219720,16575.58,16575.95,16571.94,16573.69,751
1704219780,16573.69,16576.19,16570.81,16573.19,708
1704219840,16573.19,16582.08,16572.94,16579.58,1034
1704219900,16579.58,16581.58,16577.46,16578.81,646
1704219960,16578.81,16585.69,16578.81,16584.44,773
1704220020,16584.44,16587.32,16577.7,16578.94,954
1704220080,16578.94,16581.06,16576.44,16579.46,793
1704220140,16579.46,16579.94,16575.33,16576.83,748
1704220200,16576.83,16582.08,16573.45,16580.57,1122
1704220260,16580.57,16582.33,16573.81,16576.83,855
1704220320,16576.83,16579.81,16572.44,16575.83,853
1704220380,16575.83,16578.82,16574.33,16578.46,753
1704220440,16578.46,16585.2,16576.81,16583.06,824
1704220500,16583.06,16586.08,16579.56,16586.08,942
1704220560,16586.08,16586.08,16580.7,16581.82,829
1704220620,16581.82,16584.71,16576.56,16580.56,922
1704220680,16580.56,16584.82,16580.06,16582.56,828
1704220740,16582.56,16584.19,16580.56,16583.58,810
1704220800,16583.58,16584.69,16579.06,16583.32,819
1704220860,16583.32,16584.2,16579.82,16584.07,702
1704220920,16584.07,16584.57,16573.31,16574.57,843
1704220980,16574.57,16581.46,16573.06,16580.56,1077
1704221040,16580.56,16580.56,16574.45,16575.33,687
1704221100,16575.33,16577.95,16569.56,16574.56,1099
1704221160,16574.56,16582.56,16573.95,16582.2,1036
1704221220,16582.2,16584.69,16578.08,16578.32,941
1704221280,16578.32,16578.71,16573.94,16574.96,798
1704221340,16574.96,16575.21,16568.81,16569.82,1168
1704221400,16569.82,16570.07,16560.2,16562.56,1304
1704221460,16562.56,16565.83,16560.2,16561.07,1185
1704221520,16561.07,16561.07,16554.2,16556.95,1232
1704221580,16556.95,16559.08,16552.69,16553.45,1027
1704221640,16553.45,16555.71,16551.31,16552.58,1119
1704221700,16552.58,16554.46,16550.19,16550.94,973
1704221760,16550.94,16553.46,16540.86,16543.31,1589
1704221820,16543.31,16543.83,16537.06,16540.81,1582
1704221880,16540.81,16541.71,16533.69,16535.81,1122
1704221940,16535.81,16542.33,16533.45,16541.56,1188
1704222000,16541.56,16547.71,16538.44,16544.81,1606
1704222060,16544.81,16544.83,16539.69,16540.08,1122
1704222120,16540.08,16542.07,16533.69,16533.94,1364
1704222180,16533.94,16537.46,16531.07,16531.82,1235
1704222240,16531.82,16532.45,16524.06,16525.71,1486
1704222300,16525.71,16529.94,16523.31,16526.08,1269
1704222360,16526.08,16527.82,16516.33,16518.33,1534
1704222420,16518.33,16519.21,16513.46,16515.58,1252
1704222480,16515.58,16519.71,16515.21,16519.2,1129
1704222540,16519.2,16524.2,16516.7,16522.95,1066
1704222600,16522.95,16527.7,16519.45,16526.56,1388
1704222660,16526.56,16537.21,16524.95,16532.95,1628
1704222720,16532.95,16538.46,16529.69,16538.46,985
1704222780,16538.46,16542.95,16535.81,16541.56,1129
1704222840,16541.56,16542.21,16534.71,16536.81,986
1704222900,16536.81,16536.96,16530.21,16531.81,1117
1704222960,16531.81,16534.46,16529.45,16533.31,884
1704223020,16533.31,16533.56,16529.69,16532.56,778
1704223080,16532.56,16535.21,16531.83,16535.21,706
1704223140,16535.21,16538.71,16533.44,16534.21,907
1704223200,16534.21,16536.45,16532.44,16536.08,797
1704223260,16536.08,16538.56,16534.44,16537.58,617
1704223320,16537.58,16538.58,16533.2,16534.57,723
1704223380,16534.57,16535.96,16531.96,16534.08,728
1704223440,16534.08,16535.21,16530.44,16534.31,720
1704223500,16534.31,16538.46,16533.31,16537.08,843
1704223560,16537.08,16539.21,16535.07,16538.08,716
1704223620,16538.08,16540.69,16535.81,16536.57,713
1704223680,16536.57,16543.32,16536.31,16540.82,893
1704223740,16540.82,16546.57,16540.56,16544.07,861
1704223800,16544.07,16548.71,16542.69,16547.56,1057
1704223860,16547.56,16552.71,16542.58,16543.33,1016
1704223920,16543.33,16543.46,16535.71,16537.08,1175
1704223980,16537.08,16541.33,16536.81,16539.06,773
1704224040,16539.06,16544.33,16538.83,16541.82,745
1704224100,16541.82,16543.57,16537.96,16541.56,711
1704224160,16541.56,16542.08,16537.56,16537.83,737
1704224220,16537.83,16539.69,16536.31,16539.32,595
1704224280,16539.32,16541.45,16535.71,16536.08,666
1704224340,16536.08,16537.33,16529.81,16530.2,750
1704224400,16530.2,16532.32,16525.95,16532.06,985
1704224460,16532.06,16533.83,16528.58,16529.32,753
1704224520,16529.32,16529.69,16525.94,16527.56,748
1704224580,16527.56,16535.2,16527.21,16535.07,640
1704224640,16535.07,16535.2,16531.07,16532.58,664
1704224700,16532.58,16534.2,16530.44,16533.57,725
1704224760,16533.57,16536.7,16532.82,16536.07,787
1704224820,16536.07,16536.21,16531.2,16532.58,726
1704224880,16532.58,16533.06,16527.36,16529.71,853
1704224940,16529.71,16531.71,16523.69,16525.06,652
1704225000,16525.06,16530.33,16522.46,16523.95,1193
1704225060,16523.95,16525.96,16522.7,16524.33,754
1704225120,16524.33,16524.33,16518.31,16519.31,1074
1704225180,16519.31,16519.31,16508.94,16510.96,1569
1704225240,16510.96,16516.96,16508.94,16511.94,1230
1704225300,16511.94,16512.58,16505.94,16507.46,1155
1704225360,16507.46,16512.57,16506.19,16512.21,1003
1704225420,16512.21,16512.21,16506.96,16507.56,874
1704225480,16507.56,16509.81,16504.69,16508.7,802
1704225540,16508.7,16508.95,16499.44,16500.06,1183
1704225600,16500.06,16505.08,16495.44,16496.45,1391
1704225660,16496.45,16500.83,16495.06,16496.56,920
1704225720,16496.56,16498.32,16489.69,16491.32,1176
1704225780,16491.32,16491.44,16478.44,16478.81,1508
1704225840,16478.81,16480.95,16469.46,16473.83,1838
1704225900,16473.83,16479.46,16472.94,16476.33,1273
1704225960,16476.33,16479.07,16471.44,16473.08,919
1704226020,16473.08,16485.81,16472.57,16482.58,1404
1704226080,16482.58,16483.83,16478.19,16481.69,1348
1704226140,16481.69,16487.83,16476.94,16478.31,1369
1704226200,16478.31,16485.2,16478.31,16481.46,1059
1704226260,16481.46,16483.81,16478.94,16482.19,800
1704226320,16482.19,16482.83,16474.44,16474.57,833
1704226380,16474.57,16478.7,16474.56,16475.56,920
1704226440,16475.56,16475.82,16467.96,16472.07,1101
1704226500,16472.07,16477.83,16469.7,16474.82,1132
1704226560,16474.82,16481.31,16474.45,16479.32,1244
1704226620,16479.32,16489.94,16478.56,16488.81,1579
1704226680,16488.81,16490.96,16483.81,16487.31,1512
1704226740,16487.31,16490.21,16484.57,16487.31,1124
1704226800,16487.31,16487.95,16483.2,16485.56,1156
1704226860,16485.56,16486.06,16480.96,16485.07,850
1704226920,16485.07,16485.08,16475.95,16479.44,1106
1704226980,16479.44,16485.7,16479.31,16483.82,893
1704227040,16483.82,16489.7,16483.45,16488.32,900
1704227100,16488.32,16491.95,16485.44,16485.82,1098
1704227160,16485.82,16486.58,16480.94,16485.96,1035
1704227220,16485.96,16487.32,16483.45,16485.83,856
1704227280,16485.83,16488.58,16483.94,16486.82,914
1704227340,16486.82,16493.21,16485.69,16490.81,973
1704227400,16490.81,16499.33,16489.58,16496.7,1400
1704227460,16496.7,16503.96,16495.08,16502.33,1362
1704227520,16502.33,16504.33,16497.82,16503.06,1309
1704227580,16503.06,16503.44,16499.81,16502.06,1065
1704227640,16502.06,16502.33,16493.96,16494.32,830
1704227700,16494.32,16494.82,16490.7,16492.71,957
1704227760,16492.71,16494.21,16487.08,16491.31,1108
1704227820,16491.31,16493.71,16487.2,16489.46,1037
1704227880,16489.46,16490.21,16483.56,16484.82,901
1704227940,16484.82,16486.96,16482.31,16485.2,837
1704228000,16485.2,16491.69,16483.95,16490.08,965
1704228060,16490.08,16493.7,16489.33,16490.19,972
1704228120,16490.19,16491.21,16485.69,16490.56,888
1704228180,16490.56,16496.95,16489.81,16494.06,1121
1704228240,16494.06,16500.2,16493.7,16497.57,1048
1704228300,16497.57,16504.71,16497.31,16501.7,991
1704228360,16501.7,16503.58,16497.95,16500.96,868
1704228420,16500.96,16506.45,16500.56,16504.83,982
1704228480,16504.83,16509.96,16504.21,16508.21,916
1704228540,16508.21,16512.33,16506.56,16510.71,900
1704228600,16510.71,16536.71,16510.58,16536.57,3208
1704228660,16536.57,16546.32,16531.7,16540.71,2833
1704228720,16540.71,16544.83,16534.19,16537.06,2292
1704228780,16537.06,16545.96,16536.81,16541.06,1913
1704228840,16541.06,16545.94,16534.95,16540.45,2518
1704228900,16540.45,16551.46,16540.45,16549.96,2388
1704228960,16549.96,16558.19,16549.31,16557.56,1991
1704229020,16557.56,16563.21,16556.19,16562.32,1794
1704229080,16562.32,16569.71,16560.7,16569.06,1752
1704229140,16569.06,16571.08,16558.69,16566.2,3863
1704229200,16566.2,16569.79,16558.93,16569.66,1547
1704229260,16569.66,16578.31,16569.55,16576.67,857
1704229320,16576.67,16581.31,16576.18,16578.92,677
1704229380,16578.92,16580.81,16577.3,16580.81,423
1704229440,16580.81,16581.06,16576.16,16576.66,432
1704229500,16576.66,16579.81,16576.66,16579.06,301
1704229560,16579.06,16581.05,16577.29,16579.16,284
1704229620,16579.16,16579.43,16577.04,16577.81,281
1704229680,16577.81,16578.31,16575.55,16576.3,282
1704229740,16576.3,16577.93,16574.29,16576.8,281
1704229800,16576.8,16580.81,16575.67,16578.68,389
1704229860,16578.68,16579.92,16577.67,16578.42,226
1704229920,16578.42,16578.68,16576.79,16578.16,194
1704229980,16578.16,16579.06,16571.56,16572.42,348
1704230040,16572.42,16574.29,16572.16,16572.42,241
1704230100,16572.42,16575.31,16572.29,16574.54,190
1704230160,16574.54,16575.31,16573.04,16574.17,116
1704230220,16574.17,16574.43,16572.54,16574.16,109
1704230280,16574.16,16574.93,16572.66,16572.68,105
1704230340,16572.68,16573.67,16572.17,16573.41,110
1704230400,16573.41,16574.05,16573.3,16573.81,36
1704230460,16573.81,16574.31,16573.29,16574.17,139
1704230520,16574.17,16575.31,16573.91,16573.93,97
1704230580,16573.93,16573.93,16573.04,16573.43,83
1704230640,16573.43,16575.18,16573.29,16575.04,114
1704230700,16575.04,16576.06,16574.42,16575.17,129
1704230760,16575.17,16575.81,16574.81,16575.43,78
1704230820,16575.43,16575.81,16574.18,16574.42,85
1704230880,16574.42,16574.93,16573.8,16574.18,113
1704230940,16574.18,16574.43,16573.56,16573.81,75
1704231000,16573.81,16575.06,16573.54,16574.17,107
1704231060,16574.17,16574.43,16573.68,16573.79,63
1704231120,16573.79,16574.68,16573.79,16574.17,65
1704231180,16574.17,16574.43,16573.04,16573.41,71
1704231240,16573.41,16574.81,16573.41,16574.56,114
1704231300,16574.56,16575.93,16573.66,16574.3,151
1704231360,16574.3,16575.92,16573.91,16575.18,114
1704231420,16575.18,16575.68,16571.79,16572.67,118
1704231480,16572.67,16574.43,16572.67,16574.05,77
1704231540,16574.05,16574.56,16572.42,16572.68,65
1704231600,16572.68,16575.56,16572.54,16573.91,132
1704231660,16573.91,16574.56,16573.16,16573.42,66
1704231720,16573.42,16574.68,16573.16,16574.31,64
1704231780,16574.31,16576.18,16573.91,16575.8,112
1704231840,16575.8,16576.67,16574.93,16576.16,100
1704231900,16576.16,16577.3,16575.81,16576.67,120
1704231960,16576.67,16577.16,16575.8,16576.66,107
1704232020,16576.66,16577.18,16574.05,16575.66,141
1704232080,16575.66,16576.55,16575.41,16576.16,122
1704232140,16576.16,16576.68,16574.91,16575.67,222
1704232200,16575.67,16577.05,16574.16,16576.16,163
1704232260,16576.16,16576.93,16575.79,16576.31,94
1704232320,16576.31,16577.3,16574.55,16575.55,131
1704232380,16575.55,16575.79,16574.79,16575.05,71
1704232440,16575.05,16576.31,16574.79,16575.41,90
1704232500,16575.41,16575.56,16574.05,16574.68,99
1704232560,16574.68,16575.29,16574.3,16574.91,65
1704232620,16574.91,16575.06,16574.04,16574.42,63
1704232680,16574.42,16575.67,16574.29,16574.67,101
1704232740,16574.67,16577.0,16574.29,16576.49,128
1704236400,16576.49,16584.72,16576.34,16578.24,311
